"Product Name","ASIN","Genre"
"Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe","0066211735","History"
"Over the Edge of the World: Magellan's Terrifying Circumnavigation of the Globe","0066211735","Biographies & Memoirs"
"I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away","076790382X","History"
"I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away","076790382X","Biographies & Memoirs"
"I'm a Stranger Here Myself: Notes on Returning to America After 20 Years Away","076790382X","Literature & Fiction"
"Naked","0316777730","Humor & Entertainment"
"Naked","0316777730","Biographies & Memoirs"
"Naked","0316777730","Literature & Fiction"
"Letters to Father: Suor Maria Celeste to Galileo, 1623-1633 (Penguin Classics)","0142437158","History"
"Letters to Father: Suor Maria Celeste to Galileo, 1623-1633 (Penguin Classics)","0142437158","Biographies & Memoirs"
"A Heartbreaking Work of Staggering Genius: Pulitzer Prize Finalist","0375725784","Reference"
"A Heartbreaking Work of Staggering Genius: Pulitzer Prize Finalist","0375725784","Biographies & Memoirs"
"The Santaland Diaries / Season's Greetings: 2 Plays","0822216310","Humor & Entertainment"
"The Santaland Diaries / Season's Greetings: 2 Plays","0822216310","Literature & Fiction"
"Mental Floss Presents Condensed Knowledge: A Deliciously Irreverent Guide to Feeling Smart Again","0060568062","Humor & Entertainment"
"Bushworld","039915258X","Politics & Social Sciences"
"Pacific Crest Trail: Southern California","0899973167","Sports & Outdoors"
"Pacific Crest Trail: Southern California","0899973167","Travel"
"American Dynasty","0670032646","History"
"American Dynasty","0670032646","Biographies & Memoirs"
"American Dynasty","0670032646","Politics & Social Sciences"
"Me Talk Pretty One Day","0316776963","Humor & Entertainment"
"Me Talk Pretty One Day","0316776963","Biographies & Memoirs"
"Me Talk Pretty One Day","0316776963","Literature & Fiction"
"Downsize This! Random Threats from an Unarmed American","0060977337","Humor & Entertainment"
"Downsize This! Random Threats from an Unarmed American","0060977337","Politics & Social Sciences"
"A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail)","0767902521","History"
"Big Lies: The Right-Wing Propaganda Machine and How It Distorts the Truth","0312315600","Biographies & Memoirs"
"When Will Jesus Bring the Pork Chops?","1401301347","Humor & Entertainment"
"When Will Jesus Bring the Pork Chops?","1401301347","Biographies & Memoirs"
"When Will Jesus Bring the Pork Chops?","1401301347","Literature & Fiction"
"Worse Than Watergate: The Secret Presidency of George W. Bush","031600023X","History"
"Worse Than Watergate: The Secret Presidency of George W. Bush","031600023X","Politics & Social Sciences"
"Why Not Me?: The Inside Story of the Making and Unmaking of the Franken Presidency","0385334540","Humor & Entertainment"
"Oh, the Things I Know!: A Guide to Success, or, Failing That, Happiness","0452284503","Humor & Entertainment"
"Oh, the Things I Know!: A Guide to Success, or, Failing That, Happiness","0452284503","Literature & Fiction"
"Dude, Where's My Country?","0446532231","Humor & Entertainment"
"Dude, Where's My Country?","0446532231","Literature & Fiction"
"Lies and the Lying Liars Who Tell Them","0525947647","Politics & Social Sciences"
"Dress Your Family in Corduroy and Denim","0316143464","Humor & Entertainment"
"Dress Your Family in Corduroy and Denim","0316143464","Biographies & Memoirs"
"Dress Your Family in Corduroy and Denim","0316143464","Literature & Fiction"
"NAKED PIC FAMOUS PEOPLE","0688171621","Humor & Entertainment"
"NAKED PIC FAMOUS PEOPLE","0688171621","Literature & Fiction"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","Humor & Entertainment"
"America (The Book): A Citizen's Guide to Democracy Inaction","0446532681","Literature & Fiction"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","Sports & Outdoors"
"The Runner's Handbook : The Bestselling Classic Fitness Guide for Beginning and Intermediate Runners (2nd rev Edition)","0140469303","Health, Fitness & Dieting"
"Bryson's Dictionary of Troublesome Words","0767910427","Reference"
"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture","0142000159","History"
"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture","0142000159","Arts & Photography"
"Angels & Demons","0671027360","Mystery, Thriller & Suspense"
"Angels & Demons","0671027360","Literature & Fiction"
"Life of Pi: A Novel","0156027321","Literature & Fiction"
"The Curious Incident of the Dog in the Night-Time","1400032717","Literature & Fiction"
"The Perfect Mile: Three Athletes, One Goal, and Less Than Four Minutes to Achieve It","0618391126","Sports & Outdoors"
"The Perfect Mile: Three Athletes, One Goal, and Less Than Four Minutes to Achieve It","0618391126","History"
"The Perfect Mile: Three Athletes, One Goal, and Less Than Four Minutes to Achieve It","0618391126","Biographies & Memoirs"
"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love","0140280553","Science & Math"
"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love","0140280553","History"
"Endurance: Shackleton's Incredible Voyage","078670621X","Travel"
"Endurance: Shackleton's Incredible Voyage","078670621X","History"
"Endurance: Shackleton's Incredible Voyage","078670621X","Biographies & Memoirs"
"Bill Bryson's African Diary","0767915062","Biographies & Memoirs"
"My Life","0375414576","Biographies & Memoirs"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary","006099486X","History"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary","006099486X","Biographies & Memoirs"
"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary","006099486X","Literature & Fiction"
"Alive: The Story of the Andes Survivors","038000321X","History"
"Alive: The Story of the Andes Survivors","038000321X","Biographies & Memoirs"
"High Exposure: An Enduring Passion for Everest and Unforgiving Places","0684865459","Sports & Outdoors"
"High Exposure: An Enduring Passion for Everest and Unforgiving Places","0684865459","Travel"
"High Exposure: An Enduring Passion for Everest and Unforgiving Places","0684865459","Biographies & Memoirs"
"Benjamin Franklin: An American Life","0684807610","History"
"Benjamin Franklin: An American Life","0684807610","Biographies & Memoirs"
"The Climb: Tragic Ambitions on Everest","0312965338","Sports & Outdoors"
"The Climb: Tragic Ambitions on Everest","0312965338","Travel"
"The Climb: Tragic Ambitions on Everest","0312965338","Biographies & Memoirs"
"Touching the Void: The True Story of One Man's Miraculous Survival","0060730552","Sports & Outdoors"
"Touching the Void: The True Story of One Man's Miraculous Survival","0060730552","Biographies & Memoirs"
"Into the Wild","0385486804","History"
"Into the Wild","0385486804","Biographies & Memoirs"
"The Map That Changed the World","0060931809","Science & Math"
"The Map That Changed the World","0060931809","History"
"The Map That Changed the World","0060931809","Biographies & Memoirs"
"Krakatoa: The Day the World Exploded","0066212855","Science & Math"
"Krakatoa: The Day the World Exploded","0066212855","History"
"The Greatest Generation","0375502025","History"
"The Greatest Generation","0375502025","Biographies & Memoirs"
"His Excellency: George Washington","1400040310","History"
"His Excellency: George Washington","1400040310","Biographies & Memoirs"
"The Exploration of the Colorado River and Its Canyons (Penguin Classics)","0142437522","Travel"
"The Exploration of the Colorado River and Its Canyons (Penguin Classics)","0142437522","History"
"The Meaning of Everything: The Story of the Oxford English Dictionary","0198607024","History"
"The Meaning of Everything: The Story of the Oxford English Dictionary","0198607024","Biographies & Memoirs"
"American Massacre: The Tragedy at Mountain Meadows, September 1857","0375412085","History"
"Shadow Divers: The True Adventure of Two Americans Who Risked Everything to Solve One of the Last Mysteries of World War II","0375508589","History"
"Founding Mothers: The Women Who Raised Our Nation","0060090251","History"
"Founding Mothers: The Women Who Raised Our Nation","0060090251","Biographies & Memoirs"
"Alexander Hamilton","1594200092","History"
"Alexander Hamilton","1594200092","Biographies & Memoirs"
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History","0375708278","History"
"Plan of Attack","074325547X","History"
"Plan of Attack","074325547X","Politics & Social Sciences"
"Eiger Dreams: Ventures Among Men and Mountains","0385488181","Sports & Outdoors"
"Eiger Dreams: Ventures Among Men and Mountains","0385488181","History"
"Coaching Cross Country Successfully (Coaching Successfully Series)","088011701X","Sports & Outdoors"
"Into Thin Air: A Personal Account of the Mt. Everest Disaster","0385494785","Sports & Outdoors"
"Into Thin Air: A Personal Account of the Mt. Everest Disaster","0385494785","Biographies & Memoirs"
"Marathon: The Ultimate Training Guide","1579541712","Sports & Outdoors"
"Marathon: The Ultimate Training Guide","1579541712","Health, Fitness & Dieting"
"The Non-Runner's Marathon Trainer","1570281823","Sports & Outdoors"
"Alberto Salazar's Guide to Road Racing : Championship Advice for Faster Times from 5K to Marathons","0071383085","Sports & Outdoors"
"The Competitive Runner's Handbook: The Bestselling Guide to Running 5Ks through Marathons","0140469907","Sports & Outdoors"
"Lore of Running, 4th Edition","0873229592","Sports & Outdoors"
"Lore of Running, 4th Edition","0873229592","Health, Fitness & Dieting"
"Run with the Champions","1579542905","Sports & Outdoors"
"Sub 4:00: Alan Webb and the Quest for the Fastest Mile","157954746X","Sports & Outdoors"
"Running with The Buffaloes: A Season Inside with Mark Wetmore, Adam Goucher, and the University of Colorado Men's Cross-Country Team","1585743283","Sports & Outdoors"
"Once a Runner: A Novel","0915297019","Sports & Outdoors"
"Once a Runner: A Novel","0915297019","Literature & Fiction"
"Harvey Penick's Little Red Book: Lessons and Teachings from a Lifetime in Golf","0684859246","Sports & Outdoors"
"Arnold Palmer: Memories, Stories, and Memorabilia from a Life on and Off the Course","1584793309","Sports & Outdoors"
"Caddy for Life: The Bruce Edwards Story","0316777889","Sports & Outdoors"
"Extreme Golf: The World's Most Unusual, Fantastic And Bizarre Courses","1402203144","Sports & Outdoors"
"Under the Banner of Heaven: A Story of Violent Faith","1400032806","History"
"Under the Banner of Heaven: A Story of Violent Faith","1400032806","Biographies & Memoirs"
"Green River, Running Red: The Real Story of the Green River Killer--America's Deadliest Serial Murderer","0743238516","Biographies & Memoirs"
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","0375725601","History"
"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America","0375725601","Biographies & Memoirs"
"The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","0393326713","History"
"The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States","0393326713","Politics & Social Sciences"
"What's the Matter with Kansas? How Conservatives Won the Heart of America","0805073396","History"
"What's the Matter with Kansas? How Conservatives Won the Heart of America","0805073396","Politics & Social Sciences"
"Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation","1592400876","Reference"
"The Rosedale Diet","0060565721","Cookbooks, Food & Wine"
"The Rosedale Diet","0060565721","Health, Fitness & Dieting"
"The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution","0618005838","Science & Math"
"A Short History of Nearly Everything","0767908171","Science & Math"
"A Short History of Nearly Everything","0767908171","History"
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","0375708111","Science & Math"
"Desert Solitaire: A Season in the Wilderness","0345326490","Science & Math"
"Desert Solitaire: A Season in the Wilderness","0345326490","Biographies & Memoirs"
"River : One Man's Journey Down the Colorado, Source to Sea","0375701826","Sports & Outdoors"
