"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Lolita","0679723161","ITEM","13 USD","Not Interested","Not Available","Lolita","Nabokov, Vladimir","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:16Z","2004-12-04T09:02:16Z","Not Available"
"Villages: A novel","1400042909","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:02Z","2004-12-04T09:02:02Z","Not Available"
"Obliviously On He Sails: The Bush Administration in Rhyme","1400062888","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:02:00Z","2004-12-04T09:02:00Z","Not Available"
"A Guide for Using To Kill a Mockingbird in the Classroom: A Guide for Using in the Classroom (Literature Unit (Teacher Created Materials))","1576906264","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:57Z","2004-12-04T09:01:57Z","Not Available"
"The Annotated Lolita: Revised and Updated","0679727299","ITEM","18 USD","Not Interested","Not Available","Annotated Lolita Revised and Updated, The","Nabokov, Vladimir","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:55Z","2004-12-04T09:01:55Z","Not Available"
"The Odyssey","0140268863","ITEM","11 USD","Not Interested","Not Available","Odyssey, The","Homer","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:52Z","2004-12-04T09:01:52Z","Not Available"
"Angels in America, Part One: Millennium Approaches","1559360615","ITEM","4 USD","Not Interested","Not Available","Angels in America Part One Millennium Approaches","Kushner, Tony","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:50Z","2004-12-04T09:01:50Z","Not Available"
"James Joyce (Oxford Lives)","0195033817","ITEM","42 USD","Not Interested","Not Available","James Joyce Oxford Lives","Ellmann, Richard","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:48Z","2004-12-04T09:01:48Z","Not Available"
"Modern Irish Drama (Norton Critical Editions)","0393960633","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:47Z","2004-12-04T09:01:47Z","Not Available"
"Martin Dressler: The Tale of an American Dreamer","0679781277","ITEM","10 USD","Not Interested","Not Available","Martin Dressler The Tale of an American Dreamer","Millhauser, Steven","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:31Z","2004-12-04T09:01:31Z","Not Available"
"Glengarry Glen Ross (An Evergreen Book)","0802130917","ITEM","10 USD","Not Interested","Not Available","Glengarry Glen Ross An Evergreen Book","Mamet, David","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:27Z","2004-12-04T09:01:27Z","Not Available"
"The Birth of Venus","1400060737","ITEM","15 USD","Not Interested","Not Available","Birth of Venus, The","Dunant, Sarah","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:24Z","2004-12-04T09:01:24Z","Not Available"
"A Peterson Field Guide To Trees And Shrubs: Northeastern and north-central United States and southeastern and south-centralCanada (Peterson Field Guides)","039535370X","ITEM","12 USD","Not Interested","Not Available","Peterson Field Guide To Trees And Shrubs Northeastern and north central United States and southeastern and south centralCanada Peterson Field Guides, A","Peterson, Roger Tory","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:22Z","2004-12-04T09:01:22Z","Not Available"
"Lysistrata (Dover Thrift Editions: Plays)","0486282252","ITEM","7 USD","Not Interested","Not Available","Lysistrata Dover Thrift Editions Plays","Aristophanes","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:21Z","2004-12-04T09:01:21Z","Not Available"
"Dubliners: Text and Criticism; Revised Edition (The Viking Critical Library)","0140247742","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:18Z","2004-12-04T09:01:18Z","Not Available"
"Early Poems (Dover Thrift Editions)","0486278085","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:17Z","2004-12-04T09:01:17Z","Not Available"
"Women in Their Beds: New and Selected Stories","1887178384","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:16Z","2004-12-04T09:01:16Z","Not Available"
"A Companion to James Joyce's Ulysses: Biographical and Historical Contexts, Critical History, and Essays from Five Contemporary Critical Perspectives (Case Studies in Contemporary Criticism)","0312115989","ITEM","7 USD","Not Interested","Not Available","Companion to James Joyce's Ulysses Biographical and Historical Contexts Critical History and Essays from Five Contemporary Critical Perspectives Case Studies in Contemporary Criticism, A","Joyce, James","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:01:03Z","2004-12-04T09:01:03Z","Not Available"
"The Stranger (Cliffs Notes)","0822012294","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:48Z","2004-12-04T09:00:48Z","Not Available"
"Cowboys Are My Weakness","0671793888","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:47Z","2004-12-04T09:00:47Z","Not Available"
"Gothic Documents: A sourcebook 1700–18","0719040272","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:45Z","2004-12-04T09:00:45Z","Not Available"
"CliffsNotes on Shakespeare's Romeo and Juliet (Cliffsnotes Literature) (Cliffsnotes Literature Guides)","0764585924","ITEM","10 USD","Not Interested","Not Available","CliffsNotes on Shakespeare's Romeo and Juliet Cliffsnotes Literature Cliffsnotes Literature Guides","Connolly, Annaliese F","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:26Z","2004-12-04T09:00:26Z","Not Available"
"On Becoming a Novelist","0393320030","ITEM","14 USD","Not Interested","Not Available","On Becoming a Novelist","Gardner, John","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:20Z","2004-12-04T09:00:20Z","Not Available"
"A Happy Death","0679764003","ITEM","14 USD","Not Interested","Not Available","Happy Death, A","Camus, Albert","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:19Z","2004-12-04T09:00:19Z","Not Available"
"CliffsNotes on Shakespeare's Hamlet (Cliffsnotes Literature Guides)","0764586033","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:14Z","2004-12-04T09:00:14Z","Not Available"
"Oedipus Rex (Dover Thrift Editions: Plays)","0486268772","ITEM","4 USD","Not Interested","Not Available","Oedipus Rex Dover Thrift Editions Plays","Sophocles","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:02Z","2004-12-04T09:00:02Z","Not Available"
"Cliffsnotes Ulysses (CLIFFSNOTES LITERATURE)","0764538144","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T09:00:00Z","2004-12-04T09:00:00Z","Not Available"
"American Short Story Masterpieces: A Rich Selection of Recent Fiction from America's Best Modern Writers","0440204232","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:53Z","2004-12-04T08:59:53Z","Not Available"
"Sons and Lovers","0451518829","ITEM","1 USD","Not Interested","Not Available","Sons and Lovers","Lawrence, D H","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:51Z","2004-12-04T08:59:51Z","Not Available"
"James Joyce's Ulysses: A Study","0394700139","ITEM","16 USD","Not Interested","Not Available","James Joyce's Ulysses A Study","Gilbert, Stuart","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:50Z","2004-12-04T08:59:50Z","Not Available"
"To Kill a Mockingbird: The Themes · The Characters · The Language and Style · The Plot Analyzed (Literature Made Easy Series)","0764108220","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:47Z","2004-12-04T08:59:47Z","Not Available"
"Othello","0743477553","ITEM","6 USD","Not Interested","Not Available","Othello","Shakespeare, William","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:45Z","2004-12-04T08:59:45Z","Not Available"
"Cliffsnotes on Ibsen's a Doll's House & Hedda Gabler (CLIFFSNOTES LITERATURE)","076454456X","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:43Z","2004-12-04T08:59:43Z","Not Available"
"Over the Edge: Death in Grand Canyon","097009731X","ITEM","14 USD","Not Interested","Not Available","Over the Edge Death in Grand Canyon","Myers, Thomas M","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:42Z","2004-12-04T08:59:42Z","Not Available"
"New Essays on White Noise (The American Novel)","0521398932","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:40Z","2004-12-04T08:59:40Z","Not Available"
"Romeo and Juliet (Folger Shakespeare Library)","0743477111","ITEM","6 USD","Not Interested","Not Available","Romeo and Juliet Folger Shakespeare Library","Shakespeare, William","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:37Z","2004-12-04T08:59:37Z","Not Available"
"The Martian Chronicles (The Grand Master Editions)","0553278223","ITEM","7 USD","Not Interested","Not Available","Martian Chronicles The Grand Master Editions, The","Bradbury, Ray","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:34Z","2004-12-04T08:59:34Z","Not Available"
"The New Bloomsday Book (Routledge International Studies in)","0415138582","ITEM","18 USD","Not Interested","Not Available","New Bloomsday Book Routledge International Studies in, The","Blamires, Harry","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:33Z","2004-12-04T08:59:33Z","Not Available"
"Thomas Pynchon (Bloom's Major Novelists)","0791070301","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:20Z","2004-12-04T08:59:20Z","Not Available"
"Stories of Anton Chekhov","0553381008","ITEM","11 USD","Not Interested","Not Available","Stories of Anton Chekhov","Chekhov, Anton","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:11Z","2004-12-04T08:59:11Z","Not Available"
"What Einstein Told His Cook: Kitchen Science Explained","0393011836","ITEM","10 USD","Not Interested","Not Available","What Einstein Told His Cook Kitchen Science Explained","Wolke, Robert L","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:08Z","2004-12-04T08:59:08Z","Not Available"
"CliffsNotes on Huxley's Brave New World (Cliffsnotes Literature Guides)","0764585835","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2004-12-04T08:59:02Z","2004-12-04T08:59:02Z","Not Available"
